id,name,birth_canton,lat,long,wikidata_uri
3179,Greiz,Etranger,,,
3180,Saint-Saphorin-sur-Morges,VD,,,
3181,Bottighofen,TG,,,
3182,Maloja,GR,,,
3183,Sulz,LU,,,
3184,Torgon,VS,,,
3185,"Mühlrüti (comm. Mosnang)",SG,,,
3186,Swakopmund,Etranger,,,
3187,Fontenais,BE,,,
3188,"Grüsch",GR,,,
3189,Buchs/Frauenfeld,TG,,,
3190,Plumieux,Etranger,,,
3191,"Delémont",JU,,,
3192,Origlio,TI,,,
3193,"Kell am See",Etranger,,,
3194,Seen,ZH,,,
3195,Mettlen,TG,,,
3196,Gurzelen,BE,,,
3197,Vessy,GE,,,
3198,Dombresson,NE,,,
3199,Billens-Hennens,FR,,,
3200,"Oulens-sous-Échallens",VD,,,
3201,"Reichenau in Sachsen",Etranger,,,
3202,Pailly,VD,,,
3203,"Höllstein im Wiesental (auj. Steinen, Bade)",Etranger,,,
3204,Soulce,JU,,,
3205,Kiesen,BE,,,
3206,Kandergrund,BE,,,
3207,Adelboden,BE,,,
3208,Niederwald,VS,,,
3209,"Fleurier (Val-de-Travers)",NE,,,
3210,Schaffouse,SH,,,
3211,"St. Gall",SG,,,
3212,"Hereq (KOS)",ZH,,,
3213,Valangin,NE,,,
3214,"Le Pont-de-Beauvoisin",Etranger,,,
3215,"Kappel (Toggenbourg)",SO,,,
3216,Kirchenthurnen,BE,,,
3217,Sommeri,TG,,,
3218,Boltigen,BE,,,
3219,"Büron",LU,,,
3220,Chaux-de-Fonds,NE,,,
3221,"Allens (comm. Cossonay)",VD,,,
3222,Ponts-de-Martel,NE,,,
3223,Eiken,AG,,,
3224,Mont-sur-Lausanne,VD,,,
3225,"Bellano (Lecco)",Etranger,,,
3226,Radelfingen,BE,,,
3227,"La Ferrière",BE,,,
3228,"Villars-sur-Marly (comm. Pierrafortscha)",FR,,,
3229,"La Roche",FR,,,
3230,Courtion,FR,,,
3231,Franenfeld,TG,,,
3232,Roeselare,Etranger,,,
3233,"Bad Salzuflen",Etranger,,,
3234,"Gächlingen",SH,,,
3235,"Cava Manara",Etranger,,,
3236,"Fétigny",FR,,,
3237,"Hünenberg",ZG,,,
3238,Boczki,Etranger,,,
3239,Ramsberg,ZH,,,
3240,Tegerfelden,AG,,,
3241,Grolley,FR,,,
3242,"Kamieniec Podolski",Etranger,,,
3243,Rapperswil,BE,,,
3244,"Rüti bei Büren",BE,,,
3245,"La Magne",FR,,,
3246,Meggen,LU,,,
3247,"La Chaux (comm. Sainte-Croix)",VD,,,
3248,"Langnau bei Reiden (auj. comm. Reiden)",LU,,,
3249,"Vira (auj. comm. Gambarogno)",TI,,,
3250,"Lottigna (auj. comm. Acquarossa)",TI,,,
3251,"Castelrotto (commun de Croglio)",TI,,,
3252,Gimel,VD,,,
3253,Coppet,GE,,,
3254,Wuppenau,TG,,,
3255,Montagny,FR,,,
3256,"Rütschelen",BE,,,
3257,Marsens,FR,,,
3258,Ladenburg,Etranger,,,
3259,Tscheppach,SO,,,
3260,Unterentfelden,AG,,,
3261,Cuarnens,VD,,,
3262,Locle,NE,,,
3263,Landeron,NE,,,
