id,name,birth_canton,lat,long,wikidata_uri
516,Edinburgh,Etranger,55.95333333333333,-3.1891666666666665,https://www.wikidata.org/wiki/Q23436
517,Quakenbrück,Etranger,,,
518,Osterode,Etranger,,,
519,Rothenfluh,BL,,,
520,Munster,Etranger,,,
521,Frenkendorf,BL,47.50686,7.71648,https://www.wikidata.org/wiki/Q22511682
522,Grandval,BE,47.28278,7.42504,https://www.wikidata.org/wiki/Q22406510
523,Lons-le-Saunier,Etranger,,,
524,Davos,GR,46.809055555556,9.8398333333333,https://www.wikidata.org/wiki/Q68097
525,Coinsins,VD,,,
526,Neuilly-sur-Seine,Etranger,,,
527,Copenhagen,Etranger,55.676111111111,12.568888888889,https://www.wikidata.org/wiki/Q1748
528,Yverdon-les-Bains,VD,46.7785,6.6408333333333,https://www.wikidata.org/wiki/Q63946
529,Stockholm,Etranger,,,
530,Spreitenbach,AG,,,
531,Onex,GE,46.18333333333333,6.1,https://www.wikidata.org/wiki/Q117808928
532,Neydens,Etranger,,,
533,Corcelles-près-Payerne,VD,,,
534,Wallisellen,ZH,47.412222222222,8.5922222222222,https://www.wikidata.org/wiki/Q69374
,,,47.41499,8.59672,
535,Frankfurt,Etranger,,,
536,Uerikon Stäfa,ZH,,,
537,Hallau,SH,47.6966,8.4578,https://www.wikidata.org/wiki/Q69172
538,Herrenhof,TG,,,
539,Vandœuvres,GE,46.22179,6.20285,https://www.wikidata.org/wiki/Q22409062
540,Tannay,VD,,,
541,Avully,GE,,,
542,Gingins,VD,46.4091,6.17809,https://www.wikidata.org/wiki/Q22644451
543,Enge,ZH,,,
544,Koppigen,BE,,,
545,Diessenhofen,TG,,,
546,Bale,BS,,,
547,Le Grand-Saconnex,GE,46.233333333333,6.1166666666667,https://www.wikidata.org/wiki/Q69714
548,"Schwarzenegg, Unterlangenegg",BE,,,
549,Törbel,VS,,,
550,Münster,VS,,,
551,Chamoson,VS,,,
552,Bramois,VS,,,
553,Oron,VD,,,
554,Downtown Bolligen,BE,46.9751,7.49697,https://www.wikidata.org/wiki/Q22579925
555,Eptingen,BL,,,
556,Heiligenschwendi,BE,46.75109,7.68391,https://www.wikidata.org/wiki/Q22613267
557,Villars-Bozon,VD,,,
558,Thun,BE,46.759,7.63,https://www.wikidata.org/wiki/Q68978
559,Hasle,LU,,,
560,Wittenbach,SG,,,
561,Boudry,NE,,,
562,Luchsingen,GL,46.966944444444,9.0369444444444,https://www.wikidata.org/wiki/Q659932
563,Fontainemelon,NE,47.05,6.8833333333333,https://www.wikidata.org/wiki/Q68544
564,Saint-Aubin-Sauges,NE,,,
565,Perroy,VD,46.46821,6.36622,https://www.wikidata.org/wiki/Q22516446
566,Versoix,GE,,,
567,Collonge-Bellerive,GE,46.25,6.2,https://www.wikidata.org/wiki/Q69037
568,Chéserex,VD,,,
569,Saint-Livres,VD,46.50794,6.38753,https://www.wikidata.org/wiki/Q22383039
570,Ellikon an der Thur,ZH,,,
571,Udine,Etranger,46.066666666667,13.233333333333,https://www.wikidata.org/wiki/Q2790
572,Los Angeles,Etranger,,,
573,Filderstadt,Etranger,,,
574,Cortaillod,NE,46.9434,6.8454,https://www.wikidata.org/wiki/Q56261001
575,"Baumgartenhof, comm. Bernardvillé",Etranger,,,
576,Heidenheim,Etranger,,,
577,Wittenwil,TG,47.50306,8.92167,https://www.wikidata.org/wiki/Q2178276
578,Silvaplana,GR,,,
579,Islikon,TG,47.5469,8.8429,https://www.wikidata.org/wiki/Q1674267
580,Azmoos,SG,47.082,9.47579,https://www.wikidata.org/wiki/Q793951
581,Tavannes,BE,47.22079,7.19759,https://www.wikidata.org/wiki/Q22467577
582,Düsseldorf,Etranger,51.22555555555556,6.776666666666666,https://www.wikidata.org/wiki/Q1718
583,Tramelan,BE,47.22393,7.0995,https://www.wikidata.org/wiki/Q22521364
584,Bützberg,BE,,,
585,Bochum,Etranger,,,
586,Wartau,SG,,,
587,Ittigen,BE,,,
588,Brittnau,AG,47.25954,7.94689,https://www.wikidata.org/wiki/Q22595470
589,Biasca,TI,,,
590,Klosters Serneus,GR,46.88918,9.83826,https://www.wikidata.org/wiki/Q22699156
591,Andiast,GR,46.783055555556,9.1163888888889,https://www.wikidata.org/wiki/Q65167
592,Meikirch,BE,,,
593,Romanshorn,TG,,,
594,Palazzuolo di Romagna,Etranger,,,
595,Le Châble,VS,,,
596,Lengnau bei Biel,BE,,,
597,Wagenhausen,TG,,,
598,Dessau,Etranger,,,
599,Wipkingen,ZH,,,
600,Uettligen,BE,46.98734,7.38556,https://www.wikidata.org/wiki/Q124537427
601,Aesch,LU,,,
602,Bossonnens,FR,46.516666666667,6.85,https://www.wikidata.org/wiki/Q68429
603,Eschenbach,LU,,,
604,Aurigeno,TI,46.233333333333,8.7,https://www.wikidata.org/wiki/Q1056013
605,Weimar,Etranger,,,
606,Glarisegg,TG,47.655966,8.957588,https://www.wikidata.org/wiki/Q131935371
607,Krauchtal,BE,,,
608,Bernrain,TG,,,
609,Castelrotto,TI,,,
610,Ambrì,TI,46.509166666667,8.6947222222222,https://www.wikidata.org/wiki/Q459932
611,Contra,TI,,,
612,Muralto,TI,,,
613,Le Châtelard,VD,,,
614,Brenles,VD,46.666666666667,6.85,https://www.wikidata.org/wiki/Q52284
615,Sumiswald,BE,47.02747,7.74526,https://www.wikidata.org/wiki/Q22434595
616,Courroux,BE,47.36069,7.37371,https://www.wikidata.org/wiki/Q22361890
617,Roggwil,BE,47.24119,7.82141,https://www.wikidata.org/wiki/Q22459368
618,Dättlikon,ZH,,,
619,Altstätten,SG,,,
620,Reckingen,VS,,,
621,Borken,Etranger,51.843888888889,6.8583333333333,https://www.wikidata.org/wiki/Q453
622,Chieti,Etranger,,,
623,Lanciano,Etranger,,,
624,Villach,Etranger,,,
625,Eisenharz,Etranger,,,
626,Stellenbosch,Etranger,-33.936666666667,18.861388888889,https://www.wikidata.org/wiki/Q5460
627,Huttwil,BE,47.11502,7.86209,https://www.wikidata.org/wiki/Q22652058
628,Bremen,Etranger,,,
629,Gansingen,AG,,,
630,Pompaples,VD,,,
631,Vaduz,Etranger,,,
632,Derby,Etranger,,,
633,Möhlin,AG,,,
634,Buhl,Etranger,,,
635,Zell,Etranger,,,
636,Töss,ZH,,,
637,Lutzenberg,AR,,,
638,Morat,FR,,,
639,St Huberts,Etranger,,,
640,Provence,VD,,,
641,Saint Petersburg,Etranger,59.95,30.316666666667,https://www.wikidata.org/wiki/Q656
642,Colmar,Etranger,,,
643,Pregny,GE,46.234889,6.139557,https://www.wikidata.org/wiki/Q133573605
644,Bachs,ZH,,,
645,Schwanden,BE,47.0363,7.40198,https://www.wikidata.org/wiki/Q2253008
646,San Francisco,Etranger,,,
647,Lenzburg,AG,,,
648,Mollis,GL,47.093611111111,9.0752777777778,https://www.wikidata.org/wiki/Q644055
649,Montricher,VD,46.60005,6.37695,https://www.wikidata.org/wiki/Q22368948
650,Allahabad,Etranger,,,
651,Ilsenburg am Harz,Etranger,,,
652,Cannes,Etranger,,,
653,Territet,VD,46.4245,6.92475,https://www.wikidata.org/wiki/Q2733559
654,Porrentruy,BE,,,
655,Dottikon,AG,47.38437,8.23981,https://www.wikidata.org/wiki/Q22588230
656,Wiesbaden,Etranger,50.0825,8.24,https://www.wikidata.org/wiki/Q1721
657,Saint-André-d'Argenteuil,Etranger,,,https://www.wikidata.org/wiki/Q138013254
658,Les Bois,BE,47.17715,6.90498,https://www.wikidata.org/wiki/Q22412191
659,Manila,Etranger,14.595833333333333,120.97722222222222,https://www.wikidata.org/wiki/Q1461
660,Essen,Etranger,,,
661,Sempach,LU,47.13577,8.19149,https://www.wikidata.org/wiki/Q22561491
662,Bussnang,TG,,,
663,Dresden,Etranger,,,
664,Latterbach,BE,,,
665,Neustadt an der Weinstraße,Etranger,,,
666,Münchwilen,TG,47.47719,8.99677,https://www.wikidata.org/wiki/Q22643918
667,Pockau,Etranger,,,
668,Dübendorf,ZH,,,
669,Täuffelen,BE,47.06524,7.19704,https://www.wikidata.org/wiki/Q22379293
670,Le Creusot,Etranger,46.807222222222,4.4163888888889,https://www.wikidata.org/wiki/Q34797549
671,Sagogn,GR,,,
672,Hamburg,Etranger,,,
673,S-chanf,GR,,,
674,Bresse,Etranger,,,
675,Oberwichtrach,BE,46.8428,7.5767,https://www.wikidata.org/wiki/Q15837303
676,Foëcy,Etranger,,,
677,Münchenstein,BS,,,
678,Former charterhouse La Lance,VD,46.85896,6.73724,https://www.wikidata.org/wiki/Q2961267
679,Rome,Etranger,,,
680,Breitenbach,SO,,,
681,Kreuzlingen,TG,,,
682,Ermatingen,TG,47.67057,9.08573,https://www.wikidata.org/wiki/Q22419347
683,Arona,Etranger,,,
684,Bargen,BE,,,
685,Pernambouc,Etranger,,,
686,Birsfelden,BL,,,
687,Steinach,SG,,,
688,Sent,GR,46.816666666667,10.333333333333,https://www.wikidata.org/wiki/Q69709
689,Grellingen,BE,47.44231,7.58906,https://www.wikidata.org/wiki/Q22440045
690,Odessa,Etranger,,,
691,Buch,ZH,,,
692,Bucharest,Etranger,44.41336111111111,26.09777777777778,https://www.wikidata.org/wiki/Q19660
693,Frutigen,BE,,,
694,Lonigo,Etranger,45.38576,11.38402,https://www.wikidata.org/wiki/Q30026728
695,Gand,Etranger,,,
696,Klingnau,AG,,,
697,Le Landeron,NE,47.0562,7.07184,https://www.wikidata.org/wiki/Q22385481
698,Aesch,BL,,,
699,Laufon,BE,,,
700,Hätzingen,GL,,,
701,Bolken,SO,,,
702,Rheinfelden,AG,,,
703,Slovenske Konjice,Etranger,46.336214186,15.42099741,https://www.wikidata.org/wiki/Q15919
704,Farningham,Etranger,51.38,0.22,https://www.wikidata.org/wiki/Q2706208
705,Bruxelles,Etranger,,,
706,Waldenburg,BL,,,
707,Arrufo,Etranger,,,
708,Wangen ZH,ZH,,,
709,Kaiseraugst (Lsjbot),AG,47.53966,7.72605,https://www.wikidata.org/wiki/Q22504776
710,Gümligen,BE,,,
711,Saint-Prex,VD,46.47963,6.45992,https://www.wikidata.org/wiki/Q22383687
712,Rothenthurm,SZ,,,
713,Courfaivre,BE,47.333333333333,7.2833333333333,https://www.wikidata.org/wiki/Q69921
714,Catane,Etranger,,,
715,La Croix-sur-Lutry,VD,,,
716,Vuarrens,VD,,,
717,Canton,Etranger,,,
718,La Neuveville,BE,47.0684,7.09955,https://www.wikidata.org/wiki/Q22655396
719,Erlenbach,ZH,,,
720,Kleindietwil,BE,47.145555555556,7.7916666666667,https://www.wikidata.org/wiki/Q662473
721,Dornbirn,Etranger,,,
722,Soubey,BE,47.30933,7.04886,https://www.wikidata.org/wiki/Q22654249
723,Charleroi,Etranger,,,
724,Haifa,Etranger,,,
725,Singen,Etranger,47.762777777778,8.84,https://www.wikidata.org/wiki/Q6979
726,"Lansing,",Etranger,,,
727,Boston,Etranger,,,
728,Choindez,BE,47.321196,7.380667,https://www.wikidata.org/wiki/Q2964344
729,Reno,Etranger,,,
730,Wuppertal,Etranger,51.266666666667,7.1833333333333,https://www.wikidata.org/wiki/Q2107
731,Alger,Etranger,,,
732,Westhofen,Etranger,,,
733,Boulogne-Billancourt,Etranger,48.835277777778,2.2413888888889,https://www.wikidata.org/wiki/Q172455
734,Calestano,Etranger,44.60224,10.12363,https://www.wikidata.org/wiki/Q30023366
735,Mörfelden,Etranger,49.975827777778,8.5678972222222,https://www.wikidata.org/wiki/Q13487057
736,Ravensburg,Etranger,,,
737,Klagenfurt am Wörthersee,Etranger,46.616666666667,14.3,https://www.wikidata.org/wiki/Q41753
738,Petit-Lancy,GE,,,
739,Mussoorie,Etranger,,,
740,Randogne,VS,46.316666666667,7.5166666666667,https://www.wikidata.org/wiki/Q70355
741,Chevrilles,FR,,,
742,Maputo,Etranger,-25.968888888888888,32.57333333333333,https://www.wikidata.org/wiki/Q3889
743,Nidau,BE,47.12545,7.24033,https://www.wikidata.org/wiki/Q22610385
744,Wiler,VS,,,
745,Karlsbad,Etranger,,,
746,Bonfol,BE,47.47735,7.15144,https://www.wikidata.org/wiki/Q22580285
747,Schwarzenburg,BE,,,
748,Horn,TG,,,
749,Kienberg,SO,,,
750,Novazzano,TI,,,
751,Niedererlinsbach,SO,47.398333333333,8.0083333333333,https://www.wikidata.org/wiki/Q689567
752,Wangen an der Aare,BE,47.23199,7.65448,https://www.wikidata.org/wiki/Q22546154
753,Vicenza,Etranger,,,
754,Im Fang (Jaun),FR,46.59862,7.23675,https://www.wikidata.org/wiki/Q125122019
755,Berg,SG,,,
756,Châtel-Saint-Denis,FR,,,
757,Henau,SG,,,
758,Bassecourt,BE,47.35,7.2333333333333,https://www.wikidata.org/wiki/Q66705
759,Moukden,Etranger,,,
760,Pfaffenhofen,Etranger,,,
761,Lengnau AG,AG,,,
762,Busswil bei Melchnau,BE,,,
763,Saignelégier,BE,,,
764,Reinach,BL,,,
765,Rorschach,SG,47.478611111111,9.4936111111111,https://www.wikidata.org/wiki/Q68250
766,Niederurnen,GL,47.126944444444,9.0536111111111,https://www.wikidata.org/wiki/Q659838
767,Busswil bei Büren,BE,47.1,7.3236111111111,https://www.wikidata.org/wiki/Q662499
768,Epesses,VD,46.5,6.75,https://www.wikidata.org/wiki/Q668869
769,Missy,VD,,,
770,Courrendlin,BE,47.33853,7.37243,https://www.wikidata.org/wiki/Q22361849
771,Lumino,TI,,,
772,Sils im Domleschg,GR,,,
773,Varna,Etranger,,,
774,Göschenen,UR,46.66816,8.58709,https://www.wikidata.org/wiki/Q22583961
775,Vernayaz,VS,,,
776,Oberhof,AG,,,
777,Nilvange,Etranger,,,
778,Saint-Moritz,GR,,,
779,Basel-Kleinhüningen,BS,47.58383056,7.59248611,https://www.wikidata.org/wiki/Q809908
780,Mühledorf,SO,47.136111111111,7.4763888888889,https://www.wikidata.org/wiki/Q66319
781,Juriens,VD,,,
782,Farnern,BE,,,
783,Muolen,SG,,,
784,Buchs,SG,,,
785,Muri bei Bern,BE,,,
786,Uttiwil,FR,,,
787,Nutenwil,SG,,,
788,Albeuve,FR,46.51472,7.05528,https://www.wikidata.org/wiki/Q2619138
789,Fiesch,VS,46.39981,8.13533,https://www.wikidata.org/wiki/Q22464667
790,Les Posses-Dessus,VD,,,
791,Lörrach,Etranger,,,
792,Khotin,Etranger,51.07947222222222,34.78,https://www.wikidata.org/wiki/Q997487
793,Seedorf BE,BE,,,
794,Oberhallau,SH,47.7071,8.47853,https://www.wikidata.org/wiki/Q22420458
795,Augst,BL,47.53557,7.71468,https://www.wikidata.org/wiki/Q22462470
796,Saint-Brais,BE,47.30611,7.11368,https://www.wikidata.org/wiki/Q22380751
797,Storzeln bei Binningen,Etranger,,,
798,Mettendorf,SG,,,
799,Balsthal,SO,47.31613,7.69318,https://www.wikidata.org/wiki/Q56447134
800,Bôle,NE,,,
801,Besenbüren,AG,,,
802,Turtmann,VS,46.301943,7.703883,https://www.wikidata.org/wiki/Q70054
803,Kurzdorf,TG,47.5607,8.8906,https://www.wikidata.org/wiki/Q1794402
804,Pont d'Ain,Etranger,,,
805,Travers,NE,,,
806,Magdala,Etranger,,,
807,Barbengo,TI,45.962216666667,8.9152777777778,https://www.wikidata.org/wiki/Q664172
808,Poissy,Etranger,,,
809,Walkringen,BE,46.94856,7.6204,https://www.wikidata.org/wiki/Q22542643
810,Oberhofen am Thunersee,BE,,,
811,Ragaz,SG,,,
812,Risch,ZG,,,
813,Ebikon,LU,,,
814,Hallau,SH,,,
815,château de Sclassin,Etranger,,,
816,Hub,TG,,,
817,Altikon,ZH,47.57404,8.78282,https://www.wikidata.org/wiki/Q22397766
818,Portsmouth,Etranger,,,
819,Sonnenberg,TG,,,
820,Hefenhofen,TG,,,
821,Lieli,LU,,,
822,Birmenstorf,AG,47.46152,8.24816,https://www.wikidata.org/wiki/Q22551003
823,Ennenda,GL,47.033611111111,9.0775,https://www.wikidata.org/wiki/Q659434
824,Court,BE,47.23956,7.33655,https://www.wikidata.org/wiki/Q22401412
825,Sagno,TI,45.85,9.0333333333333,https://www.wikidata.org/wiki/Q378869
826,Leipzig,Etranger,,,
827,Eisenach,Etranger,,,
828,Martigny-Bourg,VS,,,
829,Steinmaur,ZH,47.4971,8.45216,https://www.wikidata.org/wiki/Q22390227
830,Anzin,Etranger,,,
831,Breitenwang,Etranger,47.47908,10.77353,https://www.wikidata.org/wiki/Q21881850
832,Colombier,NE,,,
833,Fontaines,NE,47.041666666667,6.9,https://www.wikidata.org/wiki/Q70430
834,Steinegg,AI,,,
835,Rheineck,SG,,,
836,Jonen,AG,52.7189,6.0172,https://www.wikidata.org/wiki/Q2059317
837,Brombach,Etranger,,,
838,Nottwil,LU,47.13569,8.13712,https://www.wikidata.org/wiki/Q22397833
839,Jegenstorf,BE,47.04802,7.50787,https://www.wikidata.org/wiki/Q22473993
840,Merishausen,SH,,,
841,Gwatt,BE,46.723,7.623,https://www.wikidata.org/wiki/Q1326240
842,Vitebsk,Etranger,55.183333333333,30.166666666667,https://www.wikidata.org/wiki/Q102217
843,Bischofszell,TG,,,
844,Murgenthal,AG,47.27145,7.83935,https://www.wikidata.org/wiki/Q22630788
845,Uttigen,BE,46.794988,7.573213,https://www.wikidata.org/wiki/Q124172456
846,Ardon,VS,,,
847,L'Orient,VD,,,
848,Roche,VD,,,
849,Achalkalaki,Etranger,,,
850,Jouxtens,VD,,,
851,Utzenstorf,BE,47.12981,7.55838,https://www.wikidata.org/wiki/Q22401384
852,Vuibroye,VD,46.566666666667,6.8,https://www.wikidata.org/wiki/Q678930
853,Adliswil,ZH,,,
854,Ecublens,VD,,,
855,Hennens,FR,,,
856,Linthal,GL,46.918333333333,8.9972222222222,https://www.wikidata.org/wiki/Q661454
857,Bagnes/Champsec,VS,,,
858,Netstal,GL,47.0625,9.0563888888889,https://www.wikidata.org/wiki/Q607716
859,Disentis,GR,,,
860,Lauterbach,Etranger,48.6228,10.745,https://www.wikidata.org/wiki/Q2755107
861,Bedretto,TI,,,
862,Neunkirch,SH,,,
863,Deitingen,SO,49.28969,9.28485,https://www.wikidata.org/wiki/Q125547473
864,Kamenz,Etranger,,,
865,Belp,BE,,,
866,Eschenbach,SG,,,
867,Reichenburg,SZ,,,
868,Uzwil,SG,,,
869,Niederscherli,BE,46.883333333333,7.3833333333333,https://www.wikidata.org/wiki/Q1988440
870,Confignon,GE,46.17341,6.08437,https://www.wikidata.org/wiki/Q22532735
871,Wangen SZ,SZ,,,
872,Saint-Ursanne,JU,47.36504648359477,7.154645583908892,https://www.wikidata.org/wiki/Q661799
873,Schwyz,SZ,,,
874,Osogna,TI,46.31208,8.98579,https://www.wikidata.org/wiki/Q67336
875,Gilly,VD,,,
876,Aarburg,AG,47.32067,7.89986,https://www.wikidata.org/wiki/Q56434820
877,Herisau,AR,47.3851,9.2786,https://www.wikidata.org/wiki/Q63970
878,Menzingen,ZG,,,
879,Gliwice,Etranger,50.29416666666667,18.66583333333333,https://www.wikidata.org/wiki/Q105084
880,Greifswald,Etranger,,,
881,Lachen,SZ,,,
882,Caravaggio,Etranger,45.49627,9.64165,https://www.wikidata.org/wiki/Q30023719
883,Zollbrück,BE,,,
884,Bandung,Etranger,,,
885,Téhéran,Etranger,,,
886,Baltimore,Etranger,,,
887,Hong Kong,Etranger,22.278333333333,114.15861111111,https://www.wikidata.org/wiki/Q8646
888,Kleinsteinlohe,Etranger,,,
889,Daillens,VD,,,
890,Buchs,AG,,,
891,Metz,Etranger,,,
892,Freudenstadt,Etranger,,,
893,Görz,Etranger,,,
894,Bade,Etranger,,,
895,Eschenz,TG,47.64793,8.87472,https://www.wikidata.org/wiki/Q22421820
896,Santa Maria del Molise,Etranger,41.55285,14.36762,https://www.wikidata.org/wiki/Q30030261
897,Kirchberg,TG,47.549444444444,8.9555555555556,https://www.wikidata.org/wiki/Q120101
898,Brooklyn,Etranger,,,
899,Wynau,BE,47.2557,7.81626,https://www.wikidata.org/wiki/Q22641034
900,Offenburg,Etranger,,,
901,Mannheim,Etranger,,,
902,Wengen,BE,,,
903,Seewis im Prättigau,GR,,,
904,Sèvres,Etranger,,,
905,Celerina,GR,,,
906,Vienna,Etranger,48.208333333333336,16.3725,https://www.wikidata.org/wiki/Q1741
907,Newstead,Etranger,,,
908,Fürstenau,GR,,,
909,Florence,Etranger,,,
910,Asuel,JU,,,
911,Hauteville,FR,,,
912,Bennwil,BL,,,
913,Hanau,Etranger,,,
914,Constance,Etranger,,,
915,Le Havre,Etranger,49.494166666667,0.10805555555556,https://www.wikidata.org/wiki/Q42810
916,Gualeguaychú,Etranger,-33.007777777778,-58.511111111111,https://www.wikidata.org/wiki/Q52585
917,Vlissingen,Etranger,,,
918,Sâles,FR,,,
919,Basadingen,TG,47.669,8.7458,https://www.wikidata.org/wiki/Q4866167
920,Morrens,VD,,,
921,Saanen,BE,46.48956,7.25961,https://www.wikidata.org/wiki/Q22371686
922,Hergiswil,NW,46.98429,8.30944,https://www.wikidata.org/wiki/Q22617966
923,St. Gallen,SO,47.423333333333,9.3772222222222,https://www.wikidata.org/wiki/Q25607
924,Chougny Vandoeuvres,GE,,,
925,La Vernaz,Etranger,,,
926,Besazio,TI,45.866666666667,8.95,https://www.wikidata.org/wiki/Q68801
927,Wesserling,Etranger,,,
928,Thônex,GE,46.2,6.2166666666667,https://www.wikidata.org/wiki/Q68201
929,Vufflens,VD,,,
930,Pest,Etranger,,,
931,Allaman,VD,46.47008,6.3964,https://www.wikidata.org/wiki/Q22389314
932,Prarustin,Etranger,,,
933,Sierne,GE,46.1776,6.1821,https://www.wikidata.org/wiki/Q17347217
934,Montauban-les-Mines,Etranger,46.82805388888889,-72.34111,https://www.wikidata.org/wiki/Q63854207
935,Ipswich,Etranger,,,
936,Dully,VD,,,
937,Mauriac,Etranger,,,
938,Lüdenscheid,Etranger,51.21977,7.6273,https://www.wikidata.org/wiki/Q3893
939,Riva San Vitale,TI,45.9,8.9666666666667,https://www.wikidata.org/wiki/Q67130
940,Schönenbuch,BL,47.53853,7.50572,https://www.wikidata.org/wiki/Q22548757
941,Malix,GR,,,
942,Venise,Etranger,,,
943,Mötschwil,BE,47.049444444444,7.5686111111111,https://www.wikidata.org/wiki/Q67830
944,Ettlingen bei Karlsruhe,Etranger,,,
945,Saint-Maurice,VS,,,
946,Paradiso,TI,,,
947,Buttes,NE,46.883333333333,6.55,https://www.wikidata.org/wiki/Q689954
948,Windig,FR,,,
949,Rarogne,VS,,,
950,Corcelles,BE,,,
951,Uznach,SG,47.22421,8.98263,https://www.wikidata.org/wiki/Q22402012
952,Veringendorf,Etranger,,,
953,Interlaken,BE,,,
954,Wil bei Rafz,ZH,,,
955,Uppsala,Etranger,,,
956,Rafz,ZH,47.612222222222,8.5408333333333,https://www.wikidata.org/wiki/Q66457
957,Diesse,BE,,,
958,Sils Baselgia,GR,46.433055555555555,9.756944444444445,https://www.wikidata.org/wiki/Q17683083
959,Corgémont,BE,47.19457,7.14517,https://www.wikidata.org/wiki/Q22542205
960,Martigny,VS,,,
961,Palmyra,Etranger,,,
962,Magden,AG,47.52868,7.81128,https://www.wikidata.org/wiki/Q22365375
963,Boncourt,BE,,,
964,Stäfa,ZH,,,
965,Dägerlen,ZH,,,
966,Reconvilier,BE,47.23431,7.22239,https://www.wikidata.org/wiki/Q22585739
967,Courtedoux,BE,47.40819,7.04281,https://www.wikidata.org/wiki/Q22401620
968,Riken,AG,47.27661,7.84974,https://www.wikidata.org/wiki/Q15842474
969,Treyvaux,FR,46.72745,7.13772,https://www.wikidata.org/wiki/Q22524423
970,Aadorferfeld-Elgg,ZH,,,
971,Domdidier,FR,46.86716,7.01337,https://www.wikidata.org/wiki/Q22641824
972,Büren,NW,,,
973,Ibach,SZ,,,
974,Cheiry,FR,46.749167,6.833333,https://www.wikidata.org/wiki/Q68555
975,Alterswil,FR,,,
976,Estavayer-le-Lac,FR,46.85,6.847222,https://www.wikidata.org/wiki/Q67516
977,Guin,FR,,,
978,Näfels,GL,,,
979,Schlatt,AI,47.35682,9.39673,https://www.wikidata.org/wiki/Q55966073
980,Herblingen,SH,,,
981,Ingenbohl,SZ,46.9988,8.61529,https://www.wikidata.org/wiki/Q22436765
982,Arth,SZ,,,
983,Nunningen,SO,47.3945,7.62122,https://www.wikidata.org/wiki/Q22404535
984,Neuhausen am Rheinfall,SH,47.683055555556,8.6166666666667,https://www.wikidata.org/wiki/Q69372
985,Losheim,Etranger,,,
986,Bratislava,Etranger,48.144722222222,17.112777777778,https://www.wikidata.org/wiki/Q1780
987,Tour-de-Trême,FR,,,
988,Lussenga,Etranger,,,
989,San Nazzaro,TI,,,
990,St. Gallen,SG,,,
991,St-Blasien,Etranger,,,
992,Gontenschwil,AG,47.27166,8.14396,https://www.wikidata.org/wiki/Q22366778
993,Roveredo,GR,,,
994,Ljubljana,Etranger,46.05138888888889,14.50611111111111,https://www.wikidata.org/wiki/Q437
995,Sulz am Neckar,Etranger,,,
996,Scuol,GR,46.79825,10.301416666667,https://www.wikidata.org/wiki/Q20617002
997,Wolfenschiessen,NW,46.90322,8.39423,https://www.wikidata.org/wiki/Q22632117
998,Rastatt,Etranger,,,
999,Johannesburg,Etranger,,,
1000,Bad Homburg vor der Höhe,Etranger,50.22923611111111,8.610486111111111,https://www.wikidata.org/wiki/Q4165
1001,Degersheim,SG,49,10.78,https://www.wikidata.org/wiki/Q1182870
1002,Rorschacherberg,SG,,,
1003,Jestetten,Etranger,,,
1004,Pfaffnau,LU,47.22772,7.89719,https://www.wikidata.org/wiki/Q22535243
1005,Trondheim,Etranger,63.44,10.4,https://www.wikidata.org/wiki/Q25804
1006,Buffalo,Etranger,,,
1007,Cuijk,Etranger,51.72694,5.87944,https://www.wikidata.org/wiki/Q13635419
1008,Tiaret,Etranger,35.366666666667,1.3166666666667,https://www.wikidata.org/wiki/Q565568
1009,Urbana,Etranger,,,
1010,Harsefeld,Etranger,,,
1011,Libourne,Etranger,,,
1012,"Washington, D.C.",Etranger,,,
1013,Riga,Etranger,,,
1014,"Swinemünde, Usedom",Etranger,,,
1015,Surbiton,Etranger,,,
1016,Walnut Creek,Etranger,37.9063131,-122.064963,https://www.wikidata.org/wiki/Q493261
1017,Zermatt,VS,46.0193,7.7461,https://www.wikidata.org/wiki/Q27494
1018,Bergisch Gladbach,Etranger,,,
1019,Delhi,Etranger,,,
1020,Windsor,Etranger,,,
1021,Seattle,Etranger,47.605,-122.33,https://www.wikidata.org/wiki/Q5083
1022,Detroit,Etranger,,,
1023,Pau,Etranger,,,
1024,Fürstenwalde,Etranger,52.366666666667,14.066666666667,https://www.wikidata.org/wiki/Q16064
1025,Pescara,Etranger,,,
1026,Menziken,AG,47.24249,8.19047,https://www.wikidata.org/wiki/Q22496025
1027,Pennsylvania,Etranger,50.734,-3.529,https://www.wikidata.org/wiki/Q7163626
1028,Erlenbach am Main,Etranger,,,
1029,Guildford,Etranger,,,
1030,Rehau,Etranger,,,
1031,Wilhelmshaven,Etranger,,,
1032,Nedroma,Etranger,,,
1033,Mainz,Etranger,49.99944444444444,8.27361111111111,https://www.wikidata.org/wiki/Q1720
1034,São João de Loure,Etranger,40.633068959893905,-8.542584315627302,https://www.wikidata.org/wiki/Q137125973
1035,Gliwice,Etranger,50.29416666666667,18.66583333333333,https://www.wikidata.org/wiki/Q105084
1036,Niederlandisch,BE,,,
1037,Bregenz,Etranger,,,
1038,Kaufbeuren,Etranger,,,
1039,Schaan,Etranger,,,
1040,Luxembourg,Etranger,49.610555555556,6.1327777777778,https://www.wikidata.org/wiki/Q1842
1041,Cheseaux-sur-Lausanne,VD,,,
1042,Bennwil,Etranger,,,
1043,Charmey,FR,46.61622,7.16814,https://www.wikidata.org/wiki/Q22483373
1044,Büdingen,Etranger,50.290833333333,9.1125,https://www.wikidata.org/wiki/Q382481
1045,Mérida,Etranger,,,
